trip_id,stop_id,arrival,departure
58556122,2618,84538,84538
58556122,2620,84566,84566
58556122,2621,84598,84598
58556122,2622,84631,84631
58556122,2623,84645,84645
58556122,2625,84692,84692
58556122,2626,84720,84720
58556122,2627,84740,84740
58556122,2628,84799,84799
58556122,5104,84822,84822
58556122,2631,84933,84933
58556122,2632,84962,84962
58556122,2634,84993,84993
58556122,2635,85005,85005
58556122,2715,85032,85032
58556122,2636,85045,85045
58556122,2637,85067,
58653157,47526,81663,81663
58653157,47527,81670,81670
58653157,7529,81785,81785
58653157,67202,82218,82218
58653157,6727,82323,82323
58653157,6729,82360,82360
58653157,16730,82402,82402
58653157,6733,82463,82463
58653157,6734,82472,82472
58653157,16734,82511,82511
58653157,26734,82536,82536
58653157,46734,82569,82569
58653157,6701,82612,82612
58653157,6702,82669,82669
58653157,6704,82689,82689
58653157,6742,82768,82768
58653157,6744,82829,82829
58653157,6746,82844,82844
58653157,6747,82883,82883
58653157,6749,82941,82941
58653157,6751,82969,82969
58653157,6752,82974,82974
58653157,6754,83012,83012
58653157,6755,83021,83021
58653157,6756,83034,83034
58653157,6757,83062,83062
58653157,6758,83076,83076
58653157,6760,83106,83106
58653157,6761,83130,83130
58653157,6762,83152,83152
58653157,6764,83202,83202
58653157,7309,83271,83271
58653157,7310,83277,83277
58653157,7311,83292,83292
58653157,7312,83310,83310
58653157,6827,83334,83334
58653157,6773,83363,83363
58653157,14748,83411,
58404619,10014,81834,81834
58404619,10005,81843,81843
58404619,10015,81930,81930
58404619,1790,81982,81982
58404619,1791,82039,82039
58404619,11792,82058,82058
58404619,62,82132,82132
58404619,63,82143,82143
58404619,64,82193,82193
58404619,1,82246,82246
58404619,2,82264,82264
58404619,11,82345,82345
58404619,17863,82494,82494
58404619,1798,82567,82567
58404619,1799,82595,82595
58404619,11799,82751,82751
58404619,11802,82775,82775
58404619,11803,82831,82831
58404619,1804,82910,82910
58404619,1805,82936,82936
58404619,1806,82963,82963
58404619,9441,83022,83022
58404619,1562,83043,83043
58404619,1563,83072,83072
58404619,1564,83108,83108
58404619,899,83135,
58403374,64000,,
58403374,1148,,
58403374,11149,,
58403374,11148,,
58403374,21148,,
58403374,1357,,
58403374,13590,,
58403374,1360,,
58403374,1362,,
58403374,1363,,
58403374,1365,,
58403374,1366,,
58403374,1526,,
58403374,1367,,
58403374,1369,,
58403374,1371,,
58403374,1372,,
58403374,1373,,
58403374,1375,,
58403374,1376,,
58403374,1378,,
58403374,1379,,
58403374,964,,
58403374,1111,,
58403374,1112,,
58403374,2558,,
58403374,2559,,
58403374,2560,,
58403374,2561,,
58403374,2564,,
58403374,25641,,
58403374,2168,,
58403374,22549,,
58402751,1215,81765,81765
58402751,1216,81793,81793
58402751,11531,82011,82011
58402751,1219,82195,82195
58402751,1221,82218,82218
58402751,1222,82245,82245
58402751,1224,82313,82313
58402751,17861,82477,
59095788,70072,81405,81493
59095788,70070,81558,81658
59095788,70068,81995,82059
59095788,70066,82175,82249
59095788,70064,82321,82401
59095788,70061,82623,
58870617,875,,84900
58870617,5233,84968,84968
58870617,5234,84994,84994
58870617,5235,85003,85003
58870617,15235,85048,85048
58870617,5236,85082,85082
58870617,15236,85108,85108
58870617,25236,85125,85125
58870617,35236,85163,85163
58870617,1165,85207,85207
58870617,1166,85218,85218
58870617,1167,85236,85236
58870617,1168,85250,85250
58870617,1169,85270,85270
58870617,1170,85307,85307
58870617,1172,85338,85338
58870617,1173,85345,85345
58870617,1174,85362,85362
58870617,1175,85374,85374
58870617,64000,85478,
ADDED-1581696955,70081,81828,81872
ADDED-1581696955,70083,82191,82266
ADDED-1581696955,70095,82518,
58848237,70038,,82380
58848237,70040,82396,82464
58848237,70042,82497,82553
58848237,70044,82588,82638
58848237,70046,82746,82809
58848237,70048,82894,82947
58848237,70052,83235,83282
58848237,70054,83359,83403
58848237,70056,83451,83495
58848237,70058,83572,83615
58848237,70060,83680,
59095849,70061,,83460
59095849,70063,83766,83845
59095849,70065,84078,84129
59095849,70067,84291,84377
59095849,70069,84559,84629
59095849,70071,84751,84815
59095849,70073,84918,84996
59095849,70075,85180,85420
59095849,70077,85463,85545
59095849,70079,85590,85605
59095849,70081,85794,85838
59095849,70083,86157,86232
59095849,70095,84,
59095849,70097,,
59095849,70099,,
59095849,70101,,
59095849,70103,,
59095849,70105,,
58646168,70036,,84060
58646168,70034,84155,84203
58646168,70032,84371,84433
58646168,70278,84489,84540
58646168,70030,84612,84668
58646168,70028,84848,84901
58646168,70026,85002,85036
58646168,70024,85098,85143
58646168,70022,85183,85249
58646168,70020,85264,85321
58646168,70018,85348,85390
58646168,70016,85416,85431
58646168,70014,85529,85594
58646168,70012,85746,85812
58646168,70010,85857,85912
58646168,70008,85978,86041
58646168,70006,86114,86159
58646168,70004,86258,86324
58646168,70002,14,67
58646168,70001,166,
58653751,15795,,84780
58653751,5700,84942,84942
58653751,5701,84978,84978
58653751,5703,85015,85015
58653751,5704,85060,85060
58653751,35704,85075,85075
58653751,5709,85181,85181
58653751,5562,85261,85261
58653751,5711,85290,85290
58653751,5713,85344,85344
58653751,5714,85401,85401
58653751,5715,85464,85464
58653751,5718,85507,85507
58653751,5719,85526,85526
58653751,5720,85565,85565
58653751,5721,85618,85618
58653751,5722,85637,85637
58653751,5723,85658,85658
58653751,5724,85681,85681
58653751,5725,85729,85729
58653751,5726,85743,85743
58653751,46170,85761,85761
58653751,5605,85828,85828
58653751,5606,85865,85865
58653751,5653,85890,85890
58653751,5728,85920,85920
58653751,5729,85993,85993
58653751,5730,86059,86059
58653751,5731,86079,86079
58653751,5732,86097,86097
58653751,5733,86140,86140
58653751,5734,86182,86182
58653751,5736,86234,86234
58653751,5737,86269,86269
58653751,5740,86360,
58472107,5072,,83100
58472107,5328,83136,83136
58472107,9028,83164,83164
58472107,5330,83196,83196
58472107,5331,83218,83218
58472107,45332,83228,83228
58472107,5332,83285,83285
58472107,8308,83351,83351
58472107,5282,83376,83376
58472107,5283,83388,83388
58472107,5284,83400,83400
58472107,5285,83414,83414
58472107,5286,83435,83435
58472107,5287,83454,83454
58472107,5002,83521,83521
58472107,5031,83547,83547
58472107,5032,83569,83569
58472107,5290,83587,83587
58472107,5291,83602,83602
58472107,5292,83616,83616
58472107,5293,83634,83634
58472107,5294,83646,83646
58472107,5295,83661,83661
58472107,5296,83677,83677
58472107,5297,83717,83717
58472107,5298,83732,83732
58472107,5299,83770,83770
58472107,5300,83792,83792
58472107,5301,83810,83810
58472107,5302,83824,83824
58472107,5303,83841,83841
58472107,2704,83875,83875
58472107,2706,83914,83914
58472107,2707,83941,83941
58472107,2710,83990,83990
58472107,2711,84055,84055
58472107,2713,84088,84088
58472107,2714,84107,84107
58472107,29001,,
58750508,3697,81704,81704
58750508,3698,81722,81722
58750508,3699,81734,81734
58750508,3700,81757,81757
58750508,3701,81765,81765
58750508,3702,81782,81782
58750508,3703,81791,81791
58750508,3705,81817,81817
58750508,3706,81827,81827
58750508,3707,81859,81859
58750508,3708,81866,81866
58750508,3616,81896,81896
58750508,3617,81902,81902
58750508,3618,81913,81913
58750508,3619,81916,81916
58750508,3620,81922,81922
58750508,3621,81930,81930
58750508,3622,81940,81940
58750508,3623,81948,81948
58750508,3624,81958,81958
58750508,3626,82040,82040
58750508,3627,82049,82049
58750508,3629,82086,82086
58750508,3630,82103,82103
58750508,3631,82139,82139
58750508,3632,82149,82149
58750508,3633,82169,82169
58750508,3634,82176,82176
58750508,3635,82186,82186
58750508,3636,82195,82195
58750508,3638,82220,82220
58750508,3639,82229,82229
58750508,3640,82266,82266
58750508,3038,82279,82279
58750508,32004,82327,
CR-628093-030,MM-0079-S,81841,81841
CR-628093-030,MM-0023-S,82428,82428
CR-628093-030,NEC-2287,82898,
58556088,70500,,83519
58556088,2605,83775,83775
58556088,2607,83846,83846
58556088,2659,83987,83987
58556088,2660,84057,84057
58556088,2661,84086,84086
58556088,2662,84140,84140
58556088,2664,84163,84163
58556088,2665,84206,84206
58556088,2666,84238,84238
58556088,2667,84284,84284
58556088,2668,84313,84313
58556088,2669,84339,84339
58556088,2670,84355,84355
58556088,2671,84373,84373
58556088,2672,84406,84406
58556088,2673,84437,84437
58556088,2628,84502,84502
58556088,5104,84535,84535
58556088,2631,84642,84642
58556088,2632,84675,84675
58556088,2634,84722,84722
58556088,2635,84729,84729
58556088,2715,84768,84768
58556088,2636,84784,84784
58556088,2637,84802,
58555847,2047,81791,81791
58555847,2042,81812,81812
58555847,2043,81894,81894
58555847,2044,81929,81929
58555847,2046,81962,81962
58555847,8178,82015,
58471567,2362,,83700
58471567,2363,83731,83731
58471567,2365,83750,83750
58471567,2366,83768,83768
58471567,2367,83796,83796
58471567,2368,83821,83821
58471567,16316,83866,83866
58471567,6316,83903,83903
58471567,6317,83924,83924
58471567,6318,83939,83939
58471567,6320,83963,83963
58471567,6321,83988,83988
58471567,6322,84011,84011
58471567,6323,84038,84038
58471567,6324,84067,84067
58471567,5031,84087,84087
58471567,12888,84144,84144
58471567,2889,84156,84156
58471567,2890,84169,84169
58471567,2891,84197,84197
58471567,2892,84207,84207
58471567,2893,84219,84219
58471567,2894,84267,84267
58471567,2895,84277,84277
58471567,2896,84294,84294
58471567,2897,84321,84321
58471567,2898,84332,84332
58471567,2899,84359,84359
58471567,2900,84397,84397
58471567,2901,84413,84413
58471567,2902,84486,84486
58471567,2714,84553,84553
58471567,29001,,
58397781,70204,81259,81299
58397781,70202,81364,81423
58397781,70199,81517,81595
58397781,70159,81643,81683
58397781,70157,81774,81793
58397781,70155,81870,81938
58397781,70239,82023,82071
58397781,70241,82118,82159
58397781,70243,82211,82313
58397781,70245,82363,82405
58397781,70247,82449,82509
58397781,70249,82562,82628
58397781,70251,82646,82676
58397781,70253,82728,82776
58397781,70255,82834,82851
58397781,70257,82914,82926
58397781,70260,82949,
58653420,7253,81787,81787
58653420,7254,81792,81792
58653420,7255,81804,81804
58653420,17255,81861,81861
58653420,7289,81890,81890
58653420,6767,81948,81948
58653420,6769,82019,82019
58653420,6771,82080,82080
58653420,6772,82147,82147
58653420,14748,82250,
58633936,49001,,83820
58633936,8279,83900,83900
58633936,49002,84011,84011
58633936,49003,84219,84219
58633936,5098,84264,84264
58633936,5100,84354,84354
58633936,19402,84391,84391
58633936,15176,84411,84411
58633936,55,84429,84429
58633936,60,84465,84465
58633936,61,84505,84505
58633936,64,84593,
58404512,17863,,82800
58404512,11257,82998,82998
58404512,1259,83030,83030
58404512,11323,83040,83040
58404512,11259,83067,83067
58404512,64000,83214,83214
58404512,1493,83442,83442
58404512,1495,83499,83499
58404512,1497,83557,83557
58404512,1498,83594,83594
58404512,1499,83649,83649
58404512,1500,83694,83694
58404512,1501,83741,83741
58404512,11501,83786,83786
58404512,1504,83910,83910
58404512,1506,83955,83955
58404512,1508,83978,83978
58404512,1509,84008,84008
58404512,1510,84030,84030
58404512,1511,84062,84062
58404512,11512,84095,84095
58404512,1512,84140,84140
58404512,1513,84178,84178
58404512,1514,84194,84194
58404512,1515,84226,84226
58404512,553,84309,84309
58404512,554,84352,84352
58404512,555,84388,84388
58404512,556,84398,84398
58404512,323,84519,
ADDED-1581696975,70153,81801,81855
ADDED-1581696975,71151,81954,82005
ADDED-1581696975,70149,82050,82092
ADDED-1581696975,70147,82156,82197
ADDED-1581696975,70145,82231,82273
ADDED-1581696975,170141,82341,82382
ADDED-1581696975,170137,82429,82477
ADDED-1581696975,70135,82532,82575
ADDED-1581696975,70131,82617,82671
ADDED-1581696975,70129,82706,82742
ADDED-1581696975,70127,82765,82823
ADDED-1581696975,70125,82844,82892
ADDED-1581696975,70121,82958,83053
ADDED-1581696975,70117,83114,83150
ADDED-1581696975,70115,83184,83220
ADDED-1581696975,70113,83240,83306
ADDED-1581696975,70111,83353,83383
ADDED-1581696975,70107,83552,
58402750,394,81733,81733
58402750,395,81784,81784
58402750,396,81816,81816
58402750,21151,81838,81838
58402750,64000,82006,82006
58402750,1148,82167,82167
58402750,11149,82182,82182
58402750,11148,82194,82194
58402750,21148,82213,82213
58402750,1224,82250,82250
58402750,17861,82394,
58556986,7922,,85200
58556986,17922,85660,85660
58556986,2250,85685,85685
58556986,2251,85705,85705
58556986,2252,85735,85735
58556986,2254,85760,85760
58556986,2255,85780,85780
58556986,2256,85814,85814
58556986,2257,85842,85842
58556986,2258,85882,85882
58556986,2259,85893,85893
58556986,2260,85950,85950
58556986,2261,85962,85962
58556986,2262,85989,85989
58556986,2263,86006,86006
58556986,2264,86032,86032
58556986,2265,86057,86057
58556986,2266,86078,86078
58556986,22661,86090,86090
58556986,22671,86109,86109
58556986,2268,86140,86140
58556986,2269,86155,86155
58556986,2270,86174,86174
58556986,2296,86197,86197
58556986,2297,86214,86214
58556986,2298,86233,86233
58556986,2299,86264,86264
58556986,2300,86312,86312
58556986,12301,86345,86345
58556986,2304,86396,86396
58556986,2305,20,20
58556986,2307,65,65
58556986,2076,130,130
58556986,32549,174,
58403359,64,,
58403359,1,,
58403359,2,,
58403359,6,,
58403359,10003,,
58403359,57,,
58403359,58,,
58403359,10590,,
58403359,87,,
58403359,188,,
58403359,89,,
58403359,91,,
58403359,93,,
58403359,95,,
58403359,97,,
58403359,99,,
58403359,101,,
58403359,102,,
58403359,104,,
58403359,106,,
58403359,107,,
58403359,108,,
58403359,109,,
58403359,110,,
58634441,23391,,84240
58634441,173,84366,84366
58634441,178,84384,84384
58634441,11388,84517,84517
58634441,31391,84593,84593
58634441,41391,84637,84637
58634441,61391,84708,84708
58634441,71391,84763,84763
58634441,91391,84842,84842
58634441,92391,84916,84916
58634441,1363,84971,84971
58634441,1365,85028,85028
58634441,21365,85115,85115
58634441,22365,85207,85207
58634441,31365,85237,85237
58634441,51365,85288,85288
58634441,61365,85311,85311
58634441,1160,85381,85381
58634441,1161,85427,85427
58634441,1164,85468,85468
58634441,11164,85493,85493
58634441,1939,85537,85537
58634441,99991,85571,85571
58634441,2006,85615,85615
58634441,2007,85652,85652
58634441,10642,85731,
58405053,899,,81960
58405053,951,82010,82010
58405053,952,82047,82047
58405053,953,82106,82106
58405053,954,82139,82139
58405053,956,82227,82227
58405053,958,82314,82314
58405053,959,82342,82342
58405053,960,82381,82381
58405053,962,82432,82432
58405053,964,82514,82514
58405053,966,82590,82590
58405053,967,82651,82651
58405053,969,82685,82685
58405053,970,82737,82737
58405053,971,82759,82759
58405053,972,82850,82850
58405053,973,82897,82897
58405053,974,82948,82948
58405053,975,83002,83002
58405053,977,83063,83063
58405053,9780,83095,83095
58405053,979,83136,83136
58405053,981,83188,83188
58405053,982,83202,83202
58405053,983,83227,83227
58405053,985,83244,83244
58405053,986,83268,83268
58405053,987,83280,83280
58405053,988,83334,83334
58405053,989,83370,83370
58405053,900,83419,
58634361,74616,81741,81741
58634361,74617,82068,
58634047,17862,,85200
58634047,11257,85401,85401
58634047,1259,85436,85436
58634047,11323,85449,85449
58634047,11259,85478,85478
58634047,64000,85613,85613
58634047,40001,85788,85788
58634047,401,85823,85823
58634047,404,85883,85883
58634047,405,85945,85945
58634047,406,85988,85988
58634047,407,86031,86031
58634047,410,86094,86094
58634047,411,86126,86126
58634047,412,86160,86160
58634047,413,86261,86261
58634047,414,86291,86291
58634047,415,86345,86345
58634047,416,18,18
58634047,417,60,60
58634047,419,96,96
58634047,1706,132,132
58634047,1708,172,172
58634047,1709,214,214
58634047,1710,258,258
58634047,11712,352,352
58634047,1713,397,397
58634047,1714,444,444
58634047,1716,494,494
58634047,1717,534,534
58634047,1718,556,556
58634047,11719,605,605
58634047,1720,619,619
58634047,1721,767,767
58634047,18511,849,
58653596,4852,81787,81787
58653596,4853,81793,81793
58653596,4857,81801,81801
58653596,4858,81809,81809
58653596,4859,81825,81825
58653596,4860,81835,81835
58653596,14860,81848,81848
58653596,4861,81858,81858
58653596,4862,81868,81868
58653596,4864,81911,81911
58653596,4901,81932,81932
58653596,4902,81945,81945
58653596,4903,81967,81967
58653596,4904,81980,81980
58653596,4905,81997,81997
58653596,4906,82012,82012
58653596,4907,82032,82032
58653596,4908,82043,82043
58653596,4909,82057,82057
58653596,4911,82089,82089
58653596,4912,82112,82112
58653596,4913,82123,82123
58653596,4914,82141,82141
58653596,4915,82162,82162
58653596,4916,82177,82177
58653596,4886,82241,82241
58653596,14889,82277,82277
58653596,4891,82319,82319
58653596,4892,82354,82354
58653596,4895,82426,82426
58653596,14748,82555,82555
58653596,4701,82661,82661
58653596,4702,82684,82684
58653596,4703,82713,82713
58653596,4704,82746,82746
58653596,4705,82783,82783
58653596,4706,82806,82806
58653596,4707,82829,82829
58653596,4708,82845,82845
58653596,4709,82944,82944
58653596,4710,83030,83030
58653596,4712,83153,83153
58653596,4714,83203,83203
58653596,15795,83354,
58556948,20761,,84300
58556948,2310,84398,84398
58556948,2312,84451,84451
58556948,2314,84485,84485
58556948,23151,84542,84542
58556948,2316,84619,84619
58556948,2318,84674,84674
58556948,2319,84709,84709
58556948,2320,84738,84738
58556948,2321,84788,84788
58556948,2271,84812,84812
58556948,2273,84839,84839
58556948,2274,84875,84875
58556948,22751,84922,84922
58556948,2275,84942,84942
58556948,2276,84975,84975
58556948,2277,84995,84995
58556948,2278,85020,85020
58556948,2279,85049,85049
58556948,2280,85081,85081
58556948,2281,85097,85097
58556948,2282,85125,85125
58556948,2283,85167,85167
58556948,2284,85209,85209
58556948,2285,85230,85230
58556948,2286,85280,85280
58556948,2287,85308,85308
58556948,2288,85352,85352
58556948,2290,85395,85395
58556948,2291,85421,85421
58556948,2292,85446,85446
58556948,2293,85468,85468
58556948,7922,85481,
CR-628094-029,MM-0150-S,81927,81927
CR-628094-029,MM-0186-S,82146,82146
CR-628094-029,MM-0200-S,82270,82270
CR-628094-029,MM-0219-S,82393,82500
CR-628094-029,MM-0277-S,82914,83040
CR-628094-029,MM-0356-S,83650,
CR-628000-539-AshClosedFramShuttleDyn1,WML-0214-B,,82500
CR-628000-539-AshClosedFramShuttleDyn1,WML-0252-B,83219,
58555572,2030,81811,81811
58555572,2032,81876,81876
58555572,2033,81908,81908
58555572,2034,81939,81939
58555572,2036,81987,81987
58555572,2037,82007,82007
58555572,2038,82048,82048
58555572,2040,82077,82077
58555572,2047,82110,82110
58555572,2042,82134,82134
58555572,2043,82197,82197
58555572,2044,82225,82225
58555572,2046,82251,82251
58555572,8178,82322,
58646285,70001,,82680
58646285,70003,82762,82780
58646285,70005,82882,82941
58646285,70007,83042,83089
58646285,70009,83146,83191
58646285,70011,83242,83260
58646285,70013,83334,83381
58646285,70015,83458,83508
58646285,70017,83581,83631
58646285,70019,83663,83724
58646285,70021,83790,83855
58646285,70023,83915,83984
58646285,70025,84006,84049
58646285,70027,84079,84135
58646285,70029,84247,84295
58646285,70031,84517,84600
58646285,70279,84692,84746
58646285,70033,84905,84967
58646285,70035,85141,85197
58646285,70036,85347,
58870625,64000,,81900
58870625,1178,81989,81989
58870625,1179,82017,82017
58870625,1180,82037,82037
58870625,1181,82053,82053
58870625,1182,82093,82093
58870625,1183,82106,82106
58870625,1184,82135,82135
58870625,1185,82158,82158
58870625,1186,82181,82181
58870625,1187,82243,82243
58870625,11187,82265,82265
58870625,21187,82313,82313
58870625,31187,82360,82360
58870625,41187,82384,82384
58870625,51187,82408,82408
58870625,61187,82431,82431
58870625,71187,82469,82469
58870625,875,82556,
58404618,9441,81781,81781
58404618,1562,81796,81796
58404618,1563,81830,81830
58404618,1564,81868,81868
58404618,899,81888,
58403516,875,,85200
58403516,520,85290,85290
58403516,522,85378,85378
58403516,10522,85443,85443
58403516,2922,85511,85511
58403516,2923,85577,85577
58403516,2904,85624,85624
58403516,2924,85639,85639
58403516,2925,85674,85674
58403516,2926,85761,85761
58403516,2928,85793,85793
58403516,2929,85833,85833
58403516,2930,85873,85873
58403516,2931,85915,85915
58403516,2932,85964,85964
58403516,12932,85980,85980
58403516,1480,86027,86027
58403516,2933,86056,86056
58403516,2934,86077,86077
58403516,2935,86093,86093
58403516,2937,86149,86149
58403516,2938,86192,86192
58403516,2939,86204,86204
58403516,2940,86220,86220
58403516,12940,86244,86244
58403516,13,86360,
58556746,730,,82500
58556746,2755,82569,82569
58556746,1123,82619,82619
58556746,2444,82675,82675
58556746,1061,82764,82764
58556746,1062,82777,82777
58556746,1064,82826,82826
58556746,1067,82930,82930
58556746,1068,82965,82965
58556746,1070,82996,82996
58556746,1071,83071,83071
58556746,1072,83114,83114
58556746,1074,83200,83200
58556746,1075,83207,83207
58556746,1076,83219,83219
58556746,1077,83242,83242
58556746,1443,83320,83320
58556746,1444,83384,83384
58556746,1445,83419,83419
58556746,1447,83465,83465
58556746,1448,83495,83495
58556746,1449,83515,83515
58556746,1450,83544,83544
58556746,1451,83574,83574
58556746,1452,83609,83609
58556746,8815,83686,83686
58556746,8816,83749,83749
58556746,88171,83762,83762
58556746,8818,83790,83790
58556746,8819,83817,83817
58556746,8820,83853,83853
58556746,8339,83879,83879
58556746,8821,83896,83896
58556746,8822,83902,83902
58556746,8823,83922,83922
58556746,8824,83929,83929
58556746,8825,83948,83948
58556746,8826,84020,84020
58556746,8828,84044,84044
58556746,8830,84083,84083
58556746,8831,84151,84151
58556746,8832,84174,84174
58556746,88332,84239,84239
58556746,88333,84303,84303
58556746,883321,84393,84393
58556746,88334,84423,84423
58556746,88335,84439,84439
58556746,88336,84476,84476
58556746,88337,84528,84528
58556746,8841,84587,84587
58556746,8842,84648,84648
58556746,8843,84663,84663
58556746,8845,84684,84684
58556746,8846,84695,84695
58556746,8848,84728,84728
58556746,9525,84819,
59095723,70071,81818,81882
59095723,70073,81985,82063
59095723,70075,82247,82487
59095723,70077,82530,82612
59095723,70079,82657,82672
59095723,70081,82861,82905
59095723,70083,83224,
59095723,70085,,
59095723,70087,,
59095723,70089,,
59095723,70091,,
59095723,70093,,
58403347,64000,,
58403347,1148,,
58403347,11149,,
58403347,11148,,
58403347,21148,,
58403347,1357,,
58403347,13590,,
58403347,1360,,
58403347,1362,,
58403347,1363,,
58403347,1365,,
58403347,1366,,
58403347,1526,,
58403347,1367,,
58403347,1369,,
58403347,1371,,
58403347,1372,,
58403347,1373,,
58403347,1375,,
58403347,1376,,
58403347,1378,,
58403347,1379,,
58403347,964,,
58403347,1111,,
58403347,1112,,
58403347,2558,,
58403347,2559,,
58403347,2560,,
58403347,2561,,
58403347,2564,,
58403347,25641,,
58403347,2168,,
58403347,22549,,
58471703,8302,,84600
58471703,8303,84658,84658
58471703,8304,84711,84711
58471703,48304,84730,84730
58471703,8305,84741,84741
58471703,8306,84762,84762
58471703,8307,84770,84770
58471703,5264,84794,84794
58471703,5265,84832,84832
58471703,5266,84842,84842
58471703,5268,84856,84856
58471703,5267,84871,84871
58471703,5269,84917,84917
58471703,5270,84949,84949
58471703,9042,84972,84972
58471703,9043,85020,85020
58471703,5271,85130,
58471632,1060,,83100
58471632,2446,83155,83155
58471632,2447,83204,83204
58471632,2448,83220,83220
58471632,2449,83270,83270
58471632,12451,83340,83340
58471632,12530,83409,83409
58471632,2531,83468,83468
58471632,2773,83528,83528
58471632,2774,83550,83550
58471632,2776,83622,83622
58471632,2778,83636,83636
58471632,2777,83661,83661
58471632,2779,83704,83704
58471632,29001,,
58404012,899,,84900
58404012,8993,84961,84961
58404012,1518,84978,84978
58404012,1519,85014,85014
58404012,1520,85091,85091
58404012,1777,85202,85202
58404012,1778,85220,85220
58404012,1779,85258,85258
58404012,1780,85337,85337
58404012,11780,85382,85382
58404012,11781,85402,85402
58404012,1784,85533,85533
58404012,1785,85545,85545
58404012,17861,85587,85587
58404012,17862,85666,85666
58404012,11592,85853,85853
58404012,1593,85885,85885
58404012,64,85964,85964
58404012,1,86019,86019
58404012,2,86036,86036
58404012,4,86082,86082
58404012,5,86096,86096
58404012,1787,86149,86149
58404012,1788,86168,86168
58404012,1789,86201,86201
58404012,21158,86240,86240
58404012,11158,86265,86265
58404012,5089,86315,86315
58404012,855,43,43
58404012,8,113,113
58404012,20009,133,133
58404012,30009,151,151
58404012,133,222,222
58404012,134,273,273
58404012,135,297,297
58404012,136,332,332
58404012,121,472,472
58404012,138,554,554
58404012,139,574,574
58404012,140,598,598
58404012,142,612,
58397812,70260,,84210
58397812,70258,84227,84239
58397812,70256,84272,84301
58397812,70254,84333,84364
58397812,70252,84445,84457
58397812,70250,84479,84695
58397812,70248,84746,84781
58397812,70246,84853,84870
58397812,70244,84931,84984
58397812,70242,85021,85063
58397812,70240,85101,85140
58397812,70154,85211,85264
58397812,70156,85321,85359
58397812,70158,85461,85495
58397812,70200,85554,85623
58397812,70201,85700,85768
58397812,70203,85831,85874
58397812,70205,85932,85977
58397812,70207,86088,86116
58397812,70501,86228,86278
58397812,70513,30,83
58397812,70505,164,207
58397812,70507,276,320
58397812,70509,367,411
58397812,70511,511,
58634856,17096,82058,82058
58634856,74614,82156,82156
58634856,74615,82267,82267
58634856,74616,82341,82341
58634856,74617,82611,
58634491,10642,,84540
58634491,1936,84615,84615
58634491,1937,84644,84644
58634491,1128,84671,84671
58634491,1129,84739,84739
58634491,1130,84769,84769
58634491,1132,84789,84789
58634491,11131,84826,84826
58634491,6570,84884,84884
58634491,6571,84923,84923
58634491,6573,84959,84959
58634491,65741,84988,84988
58634491,6575,85018,85018
58634491,1315,85065,85065
58634491,1317,85138,85138
58634491,21317,85217,85217
58634491,31317,85256,85256
58634491,51317,85312,85312
58634491,71317,85337,85337
58634491,81317,85386,85386
58634491,91317,85424,85424
58634491,11389,85481,85481
58634491,174,85535,85535
58634491,175,85581,85581
58634491,143,85613,85613
58634491,23391,85671,
58471912,8309,,84420
58471912,2832,84620,84620
58471912,5611,85080,85080
58471912,5612,85122,85122
58471912,5613,85180,85180
58471912,5614,85226,85226
58471912,5615,85279,85279
58471912,56170,85340,85340
58471912,5618,85389,85389
58471912,5619,85418,85418
58471912,5620,85432,85432
58471912,5621,85474,85474
58471912,5623,85509,85509
58471912,5624,85550,85550
58471912,5625,85579,85579
58471912,5626,85646,85646
58471912,5627,85684,85684
58471912,5628,85723,85723
58471912,5629,85745,85745
58471912,5630,85764,85764
58471912,5631,85785,85785
58471912,5632,85810,85810
58471912,5633,85836,85836
58471912,5636,85867,85867
58471912,5547,85878,
58634010,6538,,83965
58634010,6555,84145,84145
58634010,49002,84219,84219
58634010,49003,84362,84362
58634010,5098,84395,84395
58634010,5100,84497,84497
58634010,19402,84543,84543
58634010,15176,84569,84569
58634010,55,84615,84615
58634010,60,84654,84654
58634010,61,84686,84686
58634010,64,84757,
58872075,18511,,
58872075,1722,,
58872075,1723,,
58872075,1724,,
58872075,1725,,
58872075,1726,,
58872075,1728,,
58872075,1730,,
58872075,543,,
58872075,544,,
58872075,9406,,
58872075,545,,
58872075,546,,
58872075,11522,,
58872075,547,,
58872075,875,,
58404506,11257,81839,81839
58404506,1259,81867,81867
58404506,11323,81879,81879
58404506,11259,81909,81909
58404506,64000,82072,82072
58404506,1493,82283,82283
58404506,1495,82319,82319
58404506,1497,82359,82359
58404506,1498,82396,82396
58404506,1499,82457,82457
58404506,1500,82498,82498
58404506,1501,82548,82548
58404506,11501,82592,82592
58404506,1504,82675,82675
58404506,1506,82717,82717
58404506,1508,82760,82760
58404506,1509,82790,82790
58404506,1510,82811,82811
58404506,1511,82838,82838
58404506,11512,82885,82885
58404506,1512,82929,82929
58404506,1513,82968,82968
58404506,1514,82983,82983
58404506,1515,82998,82998
58404506,553,83057,83057
58404506,554,83091,83091
58404506,555,83126,83126
58404506,556,83138,83138
58404506,323,83254,
58404011,899,,82200
58404011,8993,82547,82547
58404011,1518,82563,82563
58404011,1519,82601,82601
58404011,1520,82632,82632
58404011,1777,82768,82768
58404011,1778,82794,82794
58404011,1779,82870,82870
58404011,1780,82950,82950
58404011,11780,83012,83012
58404011,11781,83033,83033
